L	82.008249	-454.581932	17050000	82.011290	-454.744927	-88.719790	-48.643555
L	77.634566	-457.201266	17100000	77.539785	-457.110776	-90.102730	-45.970916
L	73.027486	-459.240220	17150000	73.000950	-459.341615	-91.411568	-43.243927
L	68.129542	-461.419703	17200000	68.398560	-461.434784	-92.643647	-40.464915
L	63.551076	-463.531556	17250000	63.736516	-463.387740	-93.796402	-37.636343
L	58.975175	-465.256554	17300000	59.018847	-465.198069	-94.867362	-34.760803
L	54.213222	-466.737351	17350000	54.249704	-466.863487	-95.854158	-31.841014
L	49.335852	-468.216068	17400000	49.433352	-468.381853	-96.754534	-28.879818
L	44.881563	-469.884691	17450000	44.574168	-469.751168	-97.566349	-25.880172
L	39.838149	-470.771984	17500000	39.676630	-470.969583	-98.287584	-22.845148
L	34.751167	-472.167513	17550000	34.745317	-472.035409	-98.916350	-19.777921
L	29.840268	-472.903244	17600000	29.784898	-472.947116	-99.450895	-16.681769
L	24.759707	-473.583480	17650000	24.800125	-473.703339	-99.889606	-13.560063
L	19.806568	-474.010789	17700000	19.795829	-474.302887	-100.231017	-10.416259
L	14.718625	-474.839999	17750000	14.776909	-474.744741	-100.473814	-7.253898
L	9.799931	-475.121243	17800000	9.748327	-475.028063	-100.616836	-4.076588
L	4.696731	-475.012389	17850000	4.715099	-475.152196	-100.659084	-0.888007
L	-0.412884	-475.032505	17900000	-0.317714	-475.116670	-100.599723	2.308114
L	-5.608323	-475.015273	17950000	-5.345013	-474.921199	-100.438084	5.507993
L	-10.392657	-474.687915	18000000	-10.361669	-474.565693	-100.173669	8.707807
L	-15.442482	-473.635724	18050000	-15.362532	-474.050249	-99.806150	11.903703
L	-20.564483	-473.189655	18100000	-20.342442	-473.375160	-99.335375	15.091803
L	-25.273535	-472.620110	18150000	-25.296235	-472.540912	-98.761367	18.268217
L	-30.269418	-471.619912	18200000	-30.218750	-471.548188	-98.084326	21.429046
L	-35.069745	-470.537361	18250000	-35.104844	-470.397863	-97.304629	24.570399
L	-40.186969	-469.239956	18300000	-39.949396	-469.091008	-96.422830	27.688394
L	-44.859768	-467.809966	18350000	-44.747316	-467.628889	-95.439658	30.779172
L	-49.405136	-465.890366	18400000	-49.493556	-466.012961	-94.356019	33.838906
L	-54.189765	-464.368174	18450000	-54.183118	-464.244872	-93.172992	36.863809
